title,start,end,journal,month,year,vol,issue
Overexpression of a proton-coupled vacuolar glucose exporter impairs freezing tolerance and seed germination , 188,197,New Phytologist,April,2014,202,1
Dynamic imaging of cytosolic zinc in Arabidopsis roots combining FRET sensors and RootChip technology , 198,208,New Phytologist,April,2014,202,1
"Superior aluminium (Al) tolerance of Stylosanthes is achieved mainly by malate synthesis through an Al-enhanced malic enzyme, SgME1 ", 209,219,New Phytologist,April,2014,202,1
Single-cell C4 photosynthesis: efficiency and acclimation of Bienertia sinuspersici to growth under low light , 220,232,New Phytologist,April,2014,202,1
Interfamilial recombination between viruses led to acquisition of a novel translation-enhancing RNA element that allows resistance breaking , 233,246,New Phytologist,April,2014,202,1
Middle Devonian liverwort herbivory and antiherbivore defence , 247,258,New Phytologist,April,2014,202,1
The bacterial effector HopM1 suppresses PAMP-triggered oxidative burst and stomatal immunity , 259,269,New Phytologist,April,2014,202,1
Ethylene and jasmonic acid act as negative modulators during mutualistic symbiosis between Laccaria bicolor and Populus roots , 270,286,New Phytologist,April,2014,202,1
Testing the link between community structure and function for ectomycorrhizal fungi involved in a global tripartite symbiosis , 287,296,New Phytologist,April,2014,202,1
Ecological and evolutionary implications of spatial heterogeneity during the off-season for a wild plant pathogen , 297,308,New Phytologist,April,2014,202,1
Rapid evolution of an invasive weed , 309,321,New Phytologist,April,2014,202,1
Metabolism and development – integration of micro computed tomography data and metabolite profiling reveals metabolic reprogramming from floral initiation to silique development , 322,335,New Phytologist,April,2014,202,1
The New Phytologist Tansley Medals 2013 , 1077,1078,New Phytologist,March,2014,201,4
Connecting stomatal development and physiology , 1079,1082,New Phytologist,March,2014,201,4
Deep thoughts on ectomycorrhizal fungal communities , 1083,1085,New Phytologist,March,2014,201,4
Moving beyond photosynthesis: from carbon source to sink-driven vegetation modeling , 1086,1095,New Phytologist,March,2014,201,4
Does carbon storage limit tree growth? , 1096,1100,New Phytologist,March,2014,201,4
Still scratching the surface: how much of the ‘black box’ of soil ectomycorrhizal communities remains in the dark? , 1101,1105,New Phytologist,March,2014,201,4
Life histories of hosts and pathogens predict patterns in tropical fungal plant diseases , 1106,1120,New Phytologist,March,2014,201,4
Behind the scenes: the roles of reactive oxygen species in guard cells , 1121,1140,New Phytologist,March,2014,201,4
The evolutionary paths towards complexity: a metabolic perspective , 1141,1149,New Phytologist,March,2014,201,4
SWEET sugar transporters for phloem transport and pathogen nutrition , 1150,1155,New Phytologist,March,2014,201,4
"Progress towards an interdisciplinary science of plant phenology: building predictions across space, time and species diversity ", 1156,1162,New Phytologist,March,2014,201,4
Ecological impacts of the late Quaternary megaherbivore extinctions , 1163,1169,New Phytologist,March,2014,201,4
Geophysical subsurface imaging for ecological applications , 1170,1175,New Phytologist,March,2014,201,4
Direct and individual analysis of stress-related phytohormone dispersion in the vascular system of Cucurbita maxima after flagellin 22 treatment , 1176,1182,New Phytologist,March,2014,201,4
"OsPT2, a phosphate transporter, is involved in the active uptake of selenite in rice ", 1183,1191,New Phytologist,March,2014,201,4
bHLH122 is important for drought and osmotic stress resistance in Arabidopsis and in the repression of ABA catabolism , 1192,1204,New Phytologist,March,2014,201,4
The physiological importance of developmental mechanisms that enforce proper stomatal spacing in Arabidopsis thaliana , 1205,1217,New Phytologist,March,2014,201,4
An integrated model of stomatal development and leaf physiology , 1218,1226,New Phytologist,March,2014,201,4
"Genome-wide association studies and prediction of 17 traits related to phenology, biomass and cell wall composition in the energy grass Miscanthus sinensis ", 1227,1239,New Phytologist,March,2014,201,4
Nitrate reductase-mediated early nitric oxide burst alleviates oxidative damage induced by aluminum through enhancement of antioxidant defenses in roots of wheat (Triticum aestivum) , 1240,1250,New Phytologist,March,2014,201,4
Laterally resolved speciation of arsenic in roots of wheat and rice using fluorescence-XANES imaging , 1251,1262,New Phytologist,March,2014,201,4
Geographical and environmental gradients shape phenotypic trait variation and genetic structure in Populus trichocarpa , 1263,1276,New Phytologist,March,2014,201,4
Physiological differences explain the co-existence of different regeneration strategies in Mediterranean ecosystems , 1277,1288,New Phytologist,March,2014,201,4
Above-ground woody carbon sequestration measured from tree rings is coherent with net ecosystem productivity at five eddy-covariance sites , 1289,1303,New Phytologist,March,2014,201,4
Nitrogen dioxide regulates organ growth by controlling cell proliferation and enlargement in Arabidopsis , 1304,1315,New Phytologist,March,2014,201,4
Adaptive differentiation of traits related to resource use in a desert annual along a resource gradient , 1316,1327,New Phytologist,March,2014,201,4
High-density genome-wide association mapping implicates an F-box encoding gene in Medicago truncatula resistance to Aphanomyces euteiches , 1328,1342,New Phytologist,March,2014,201,4
The symbiotic transcription factor MtEFD and cytokinins are positively acting in the Medicago truncatula and Ralstonia solanacearum pathogenic interaction , 1343,1357,New Phytologist,March,2014,201,4
"The Pseudomonas syringae type III effector HopD1 suppresses effector-triggered immunity, localizes to the endoplasmic reticulum, and targets the Arabidopsis transcription factor NTL9 ", 1358,1370,New Phytologist,March,2014,201,4
The grapevine flagellin receptor VvFLS2 differentially recognizes flagellin-derived epitopes from the endophytic growth-promoting bacterium Burkholderia phytofirmans and plant pathogenic bacteria , 1371,1384,New Phytologist,March,2014,201,4
RuBPCase activase (RCA) mediates growth–defense trade-offs: silencing RCA redirects jasmonic acid (JA) flux from JA-isoleucine to methyl jasmonate (MeJA) to attenuate induced defense responses in Nicotiana attenuata , 1385,1395,New Phytologist,March,2014,201,4
Mla- and Rom1-mediated control of microRNA398 and chloroplast copper/zinc superoxide dismutase regulates cell death in response to the barley powdery mildew fungus , 1396,1412,New Phytologist,March,2014,201,4
A novel plant–fungus symbiosis benefits the host without forming mycorrhizal structures , 1413,1422,New Phytologist,March,2014,201,4
Fine-scale diversity and distribution of ectomycorrhizal fungal mycelium in a Scots pine forest , 1423,1430,New Phytologist,March,2014,201,4
Fungal functioning in a pine forest: evidence from a 15N-labeled global change experiment , 1431,1439,New Phytologist,March,2014,201,4
"South-East Asia is the center of origin, diversity and dispersion of the rice blast fungus, Magnaporthe oryzae ", 1440,1456,New Phytologist,March,2014,201,4
Radiation of the Nod-independent Aeschynomene relies on multiple allopolyploid speciation events , 1457,1468,New Phytologist,March,2014,201,4
Functional diversification of duplicated chalcone synthase genes in anthocyanin biosynthesis of Gerbera hybrida , 1469,1483,New Phytologist,March,2014,201,4
A universe of dwarfs and giants: genome size and chromosome evolution in the monocot family Melanthiaceae , 1484,1497,New Phytologist,March,2014,201,4
Major quantitative trait loci control divergence in critical photoperiod for flowering between selfing and outcrossing species of monkeyflower (Mimulus) , 1498,1507,New Phytologist,March,2014,201,4
Unravelling potassium nutrition in ectomycorrhizal associations , 707,709,New Phytologist,February,2014,201,3
Why is a raven like a writing desk? Origins of the sunflower that is neither an artichoke nor from Jerusalem , 710,711,New Phytologist,February,2014,201,3
Towards an advanced assessment of the hydrological vulnerability of forests to climate change-induced drought , 712,716,New Phytologist,February,2014,201,3
MADS reloaded: evolution of the AGAMOUS subfamily genes , 717,732,New Phytologist,February,2014,201,3
Explaining intraspecific diversity in plant secondary metabolites in an ecological context , 733,750,New Phytologist,February,2014,201,3
Opposite carbon isotope discrimination during dark respiration in leaves versus roots – a review , 751,769,New Phytologist,February,2014,201,3
Rust fungi and global change , 770,780,New Phytologist,February,2014,201,3
Spatial transcriptomes of iron-deficient and cadmium-stressed rice , 781,794,New Phytologist,February,2014,201,3
"A negative MYB regulator of proanthocyanidin accumulation, identified through expression quantitative locus mapping in the grape berry ", 795,809,New Phytologist,February,2014,201,3
Towards the discovery of novel genetic component involved in stress resistance in Arabidopsis thaliana , 810,824,New Phytologist,February,2014,201,3
DELLA activity is required for successful pollen development in the Columbia ecotype of Arabidopsis , 825,836,New Phytologist,February,2014,201,3
A MYB coiled-coil transcription factor interacts with NSP2 and is involved in nodulation in Lotus japonicus , 837,849,New Phytologist,February,2014,201,3
Phenotypical and molecular responses of Arabidopsis thaliana roots as a result of inoculation with the auxin-producing bacterium Azospirillum brasilense , 850,861,New Phytologist,February,2014,201,3
C3 photosynthesis in the desert plant Rhazya stricta is fully functional at high temperatures and light intensities , 862,873,New Phytologist,February,2014,201,3
Limited genetic variability and phenotypic plasticity detected for cavitation resistance in a Mediterranean pine , 874,886,New Phytologist,February,2014,201,3
Controls on methane emissions from Alnus glutinosa saplings , 887,896,New Phytologist,February,2014,201,3
Stem girdling affects the quantity of CO2 transported in xylem as well as CO2 efflux from soil , 897,907,New Phytologist,February,2014,201,3
Increasing atmospheric CO2 overrides the historical legacy of multiple stable biome states in Africa , 908,915,New Phytologist,February,2014,201,3
Experimental drought reduces the transfer of recently fixed plant carbon to soil microbes and alters the bacterial community composition in a mountain meadow , 916,927,New Phytologist,February,2014,201,3
Caterpillar attack triggers accumulation of the toxic maize protein RIP2 , 928,939,New Phytologist,February,2014,201,3
Chemical similarity between historical and novel host plants promotes range and host expansion of the mountain pine beetle in a naïve host ecosystem , 940,950,New Phytologist,February,2014,201,3
Potassium nutrition of ectomycorrhizal Pinus pinaster: overexpression of the Hebeloma cylindrosporum HcTrk1 transporter affects the translocation of both K+ and phosphorus in the host plant , 951,960,New Phytologist,February,2014,201,3
Evolution of a symbiotic receptor through gene duplications in the legume–rhizobium mutualism , 961,972,New Phytologist,February,2014,201,3
The LOSS OF APOMEIOSIS (LOA) locus in Hieracium praealtum can function independently of the associated large-scale repetitive chromosomal structure , 973,981,New Phytologist,February,2014,201,3
The widespread crucifer species Cardamine flexuosa is an allotetraploid with a conserved subgenomic structure , 982,992,New Phytologist,February,2014,201,3
"Acquisition and diversification of tendrilled leaves in Bignonieae (Bignoniaceae) involved changes in expression patterns of SHOOTMERISTEMLESS (STM), LEAFY/FLORICAULA (LFY/FLO), and PHANTASTICA (PHAN) ", 993,1008,New Phytologist,February,2014,201,3
The novel allele of the LhMYB12 gene is involved in splatter-type spot formation on the flower tepals of Asiatic hybrid lilies (Lilium spp.) , 1009,1020,New Phytologist,February,2014,201,3
Genome skimming reveals the origin of the Jerusalem Artichoke tuber crop species: neither from Jerusalem nor an artichoke , 1021,1030,New Phytologist,February,2014,201,3
Should I stay or should I go: biogeographic and evolutionary history of a polyploid complex (Chrysanthemum indicum complex) in response to Pleistocene climate change in China , 1031,1044,New Phytologist,February,2014,201,3
UV-laser-based microscopic dissection of tree rings – a novel sampling tool for δ13C and δ18O studies , 1045,1055,New Phytologist,February,2014,201,3
Direct estimation of mass flow and diffusion of nitrogen compounds in solution and soil , 1056,1064,New Phytologist,February,2014,201,3
An efficient reverse genetics platform in the model legume Medicago truncatula , 1065,1076,New Phytologist,February,2014,201,3
Redox and rice blast: new tools for dissecting molecular fungal–plant interactions , 367,369,New Phytologist,January,2014,201,2
Are reports of the death of taxonomy an exaggeration? , 370,371,New Phytologist,January,2014,201,2
Stomatal optimisation in relation to atmospheric CO2 , 372,377,New Phytologist,January,2014,201,2
Trait correlation networks: a whole-plant perspective on the recently criticized leaf economic spectrum , 378,382,New Phytologist,January,2014,201,2
New insights into vegetation patterns and processes , 383,387,New Phytologist,January,2014,201,2
My body is a cage: mechanisms and modulation of plant cell growth , 388,402,New Phytologist,January,2014,201,2
Facilitation as a ubiquitous driver of biodiversity , 403,416,New Phytologist,January,2014,201,2
"Evolution in subdivided plant populations: concepts, recent advances and future directions ", 417,432,New Phytologist,January,2014,201,2
Determining place and process: functional traits of ectomycorrhizal fungi that affect both community structure and ecosystem function , 433,439,New Phytologist,January,2014,201,2
Premature and ectopic anthocyanin formation by silencing of anthocyanidin reductase in strawberry (Fragaria × ananassa) , 440,451,New Phytologist,January,2014,201,2
AtSIA1 AND AtOSA1: two Abc1 proteins involved in oxidative stress responses and iron distribution within chloroplasts , 452,465,New Phytologist,January,2014,201,2
Kaempferol 3-O-rhamnoside-7-O-rhamnoside is an endogenous flavonol inhibitor of polar auxin transport in Arabidopsis shoots , 466,475,New Phytologist,January,2014,201,2
Myo-inositol oxygenase is important for the removal of excess myo-inositol from syncytia induced by Heterodera schachtii in Arabidopsis roots , 476,485,New Phytologist,January,2014,201,2
"Bark functional ecology: evidence for tradeoffs, functional coordination, and environment producing bark diversity ", 486,497,New Phytologist,January,2014,201,2
Does a decade of elevated [CO2] affect a desert perennial plant community? , 498,504,New Phytologist,January,2014,201,2
"Rhizosphere stoichiometry: are C : N : P ratios of plants, soils, and enzymes conserved at the plant species-level? ", 505,517,New Phytologist,January,2014,201,2
The pepper cysteine/histidine-rich DC1 domain protein CaDC1 binds both RNA and DNA and is required for plant cell death and defense response , 518,530,New Phytologist,January,2014,201,2
The REL3-mediated TAS3 ta-siRNA pathway integrates auxin and ethylene signaling to regulate nodulation in Lotus japonicus , 531,544,New Phytologist,January,2014,201,2
N-acyl-homoserine lactone uptake and systemic transport in barley rest upon active parts of the plant , 545,555,New Phytologist,January,2014,201,2
Robust anti-oxidant defences in the rice blast fungus Magnaporthe oryzae confer tolerance to the host oxidative burst , 556,573,New Phytologist,January,2014,201,2
Long noncoding RNAs responsive to Fusarium oxysporum infection in Arabidopsis thaliana , 574,584,New Phytologist,January,2014,201,2
The Pseudomonas type III effector HopQ1 activates cytokinin signaling and interferes with plant innate immunity , 585,598,New Phytologist,January,2014,201,2
Biological nitrogen fixation and biomass accumulation within poplar clones as a result of inoculations with diazotrophic endophyte consortia , 599,609,New Phytologist,January,2014,201,2
Profiling functions of ectomycorrhizal diversity and root structuring in seedlings of Norway spruce (Picea abies) with fast- and slow-growing phenotypes , 610,622,New Phytologist,January,2014,201,2
Meta-analysis of deep-sequenced fungal communities indicates limited taxon sharing between studies and the presence of biogeographic patterns , 623,635,New Phytologist,January,2014,201,2
Reconstructing relative genome size of vascular plants through geological time , 636,644,New Phytologist,January,2014,201,2
Crossover rate between homologous chromosomes and interference are regulated by the addition of specific unpaired chromosomes in Brassica , 645,656,New Phytologist,January,2014,201,2
Quantitative trait loci × environment interactions for plant morphology vary over ontogeny in Brassica rapa , 657,669,New Phytologist,January,2014,201,2
Pistillate flowers experience more pollen limitation and less geitonogamy than perfect flowers in a gynomonoecious herb , 670,677,New Phytologist,January,2014,201,2
"Adaptation of flower and fruit colours to multiple, distinct mutualists ", 678,686,New Phytologist,January,2014,201,2
Adaptation and exogenous selection in a Picea glauca × Picea engelmannii hybrid zone: implications for forest management under climate change , 687,699,New Phytologist,January,2014,201,2
Author inflation masks global capacity for species discovery in flowering plants , 700,706,New Phytologist,January,2014,201,2
Subcellular targeting of proteins and pathways during evolution , 1,2,New Phytologist,January,2014,201,1
Unseen sex in ancient virgin fungi , 3,5,New Phytologist,January,2014,201,1
Congruent species delineation of Tulasnella using multiple loci and methods , 6,12,New Phytologist,January,2014,201,1
Nutrient responses to ecosystem disturbances from annual to multi-millennial timescales , 13,15,New Phytologist,January,2014,201,1
Gene networks controlling Arabidopsis thaliana flower development , 16,30,New Phytologist,January,2014,201,1
Synthesis and modeling perspectives of rhizosphere priming , 31,44,New Phytologist,January,2014,201,1
On the importance of balancing selection in plants , 45,56,New Phytologist,January,2014,201,1
Sustained energy dissipation in winter evergreens , 57,65,New Phytologist,January,2014,201,1
OsFIE2 plays an essential role in the regulation of rice vegetative and reproductive development , 66,79,New Phytologist,January,2014,201,1
The exception proves the rule? Dual targeting of nuclear-encoded proteins into endosymbiotic organelles , 80,90,New Phytologist,January,2014,201,1
"Auxin response factor (OsARF12), a novel regulator for phosphate homeostasis in rice (Oryza sativa) ", 91,103,New Phytologist,January,2014,201,1
Combined NanoSIMS and synchrotron X-ray fluorescence reveal distinct cellular and subcellular distribution patterns of trace elements in rice tissues , 104,115,New Phytologist,January,2014,201,1
Early transcriptional responses to mercury: a role for ethylene in mercury-induced stress , 116,130,New Phytologist,January,2014,201,1
HvZIP7 mediates zinc accumulation in barley (Hordeum vulgare) at moderately high zinc supply , 131,143,New Phytologist,January,2014,201,1
"Trait-directed de novo population transcriptome dissects genetic regulation of a balanced polymorphism in phosphorus nutrition/arsenate tolerance in a wild grass, Holcus lanatus ", 144,154,New Phytologist,January,2014,201,1
Involvement of the ABCG37 transporter in secretion of scopoletin and derivatives by Arabidopsis roots in response to iron deficiency , 155,167,New Phytologist,January,2014,201,1
The circadian clock has transient plasticity of period and is required for timing of nocturnal processes in Arabidopsis , 168,179,New Phytologist,January,2014,201,1
Environmental versus geographical determinants of genetic structure in two subalpine conifers , 180,192,New Phytologist,January,2014,201,1
"More cells, bigger cells or simply reorganization? Alternative mechanisms leading to changed internode architecture under contrasting stress regimes ", 193,204,New Phytologist,January,2014,201,1
Isoprene emission protects photosynthesis but reduces plant productivity during drought in transgenic tobacco (Nicotiana tabacum) plants , 205,216,New Phytologist,January,2014,201,1
"Deviation from symmetrically self-similar branching in trees predicts altered hydraulics, mechanics, light interception and metabolic scaling ", 217,229,New Phytologist,January,2014,201,1
"In situ genetic association for serotiny, a fire-related trait, in Mediterranean maritime pine (Pinus pinaster) ", 230,241,New Phytologist,January,2014,201,1
Effects of natural hybrid and non-hybrid Epichloë endophytes on the response of Hordelymus europaeus to drought stress , 242,253,New Phytologist,January,2014,201,1
Extreme diversification of the mating type–high-mobility group (MATA-HMG) gene family in a plant-associated arbuscular mycorrhizal fungus , 254,268,New Phytologist,January,2014,201,1
Seasonal dynamics of fungal communities in a temperate oak forest soil , 269,278,New Phytologist,January,2014,201,1
Elevated CO2 decreases the response of the ethylene signaling pathway in Medicago truncatula and increases the abundance of the pea aphid , 279,291,New Phytologist,January,2014,201,1
"The Arabidopsis RAD51 paralogs RAD51B, RAD51D and XRCC2 play partially redundant roles in somatic DNA repair and gene regulation ", 292,304,New Phytologist,January,2014,201,1
The anagenetic world of spore-producing land plants , 305,311,New Phytologist,January,2014,201,1
Combinatorial functions of diverse histone methylations in Arabidopsis thaliana flowering time regulation , 312,322,New Phytologist,January,2014,201,1
Adaptation to spring heat and drought in northeastern Spanish Arabidopsis thaliana , 323,334,New Phytologist,January,2014,201,1
Indirect effects drive evolutionary responses to global change , 335,343,New Phytologist,January,2014,201,1
Assessing leaf photoprotective mechanisms using terrestrial LiDAR: towards mapping canopy photosynthetic performance in three dimensions , 344,356,New Phytologist,January,2014,201,1
A synthetic framework for modeling the genetic basis of phenotypic plasticity and its costs , 357,365,New Phytologist,January,2014,201,1
Introduction to a Virtual Special Issue: modeling the hidden half – the root of our problem , 939,942,New Phytologist,December,2013,200,4
Flow-limiting valve for ABA signalling in stomatal guard cells , 943,945,New Phytologist,December,2013,200,4
Informing the improvement and biodesign of crassulacean acid metabolism via system dynamics modelling , 946,949,New Phytologist,December,2013,200,4
Environmental and physiological determinants of carbon isotope discrimination in terrestrial plants , 950,965,New Phytologist,December,2013,200,4
"Paternal leakage, heteroplasmy, and the evolution of plant mitochondrial genomes ", 966,977,New Phytologist,December,2013,200,4
One ring to rule them all? Genome sequencing provides new insights into the ‘master circle’ model of plant mitochondrial DNA structure , 978,985,New Phytologist,December,2013,200,4
Evolutionary responses of native plant species to invasive plants: a review , 986,992,New Phytologist,December,2013,200,4
Evidence for regulation of columnar habit in apple by a putative 2OG-Fe(II) oxygenase , 993,999,New Phytologist,December,2013,200,4
Retrotransposon BARE displays strong tissue-specific differences in expression , 1000,1008,New Phytologist,December,2013,200,4
Function of isoamylase-type starch debranching enzymes ISA1 and ISA2 in the Zea mays leaf , 1009,1021,New Phytologist,December,2013,200,4
Green Targeting Predictor and Ambiguous Targeting Predictor 2: the pitfalls of plant protein targeting prediction and of transient protein expression in heterologous systems , 1022,1033,New Phytologist,December,2013,200,4
Defining the selectivity of processes along the auxin response chain: a study using auxin analogues , 1034,1048,New Phytologist,December,2013,200,4
Open Stomata 1 (OST1) is limiting in abscisic acid responses of Arabidopsis guard cells , 1049,1063,New Phytologist,December,2013,200,4
Starch synthase 4 is essential for coordination of starch granule formation with chloroplast division during Arabidopsis leaf expansion , 1064,1075,New Phytologist,December,2013,200,4
A comprehensive genetic study reveals a crucial role of CYP90D2/D2 in regulating plant architecture in rice (Oryza sativa) , 1076,1088,New Phytologist,December,2013,200,4
Arabidopsis RopGEF4 and RopGEF10 are important for FERONIA-mediated developmental but not environmental regulation of root hair growth , 1089,1101,New Phytologist,December,2013,200,4
Spatial-temporal analysis of zinc homeostasis reveals the response mechanisms to acute zinc deficiency in Sorghum bicolor , 1102,1115,New Phytologist,December,2013,200,4
A system dynamics model integrating physiology and biochemical regulation predicts extent of crassulacean acid metabolism (CAM) phases , 1116,1131,New Phytologist,December,2013,200,4
Scale dependence in the effects of leaf ecophysiological traits on photosynthesis: Bayesian parameterization of photosynthesis models , 1132,1144,New Phytologist,December,2013,200,4
"Age, allocation and availability of nonstructural carbon in mature red maple trees ", 1145,1155,New Phytologist,December,2013,200,4
Invasive forb benefits from water savings by native plants and carbon fertilization under elevated CO2 and warming , 1156,1165,New Phytologist,December,2013,200,4
European deciduous trees exhibit similar safety margins against damage by spring freeze events along elevational gradients , 1166,1175,New Phytologist,December,2013,200,4
Allocation of gross primary production in forest ecosystems: allometric constraints and environmental responses , 1176,1186,New Phytologist,December,2013,200,4
"A novel role of PR2 in abscisic acid (ABA) mediated, pathogen-induced callose deposition in Arabidopsis thaliana ", 1187,1199,New Phytologist,December,2013,200,4
"Metabolic engineering of the C16 homoterpene TMTT in Lotus japonicus through overexpression of (E,E)-geranyllinalool synthase attracts generalist and specialist predators in different manners ", 1200,1211,New Phytologist,December,2013,200,4
Nucleocapsid of Tomato spotted wilt tospovirus forms mobile particles that traffic on an actin/endoplasmic reticulum network driven by myosin XI-K , 1212,1224,New Phytologist,December,2013,200,4
Quantification of tomato and Arabidopsis mobile RNAs trafficking into the parasitic plant Cuscuta pentagona , 1225,1233,New Phytologist,December,2013,200,4
Leaf-herbivore attack reduces carbon reserves and regrowth from the roots via jasmonate and auxin signaling , 1234,1246,New Phytologist,December,2013,200,4
Evolution of symbiosis in the legume genus Aeschynomene , 1247,1259,New Phytologist,December,2013,200,4
Temperature-driven flower longevity in a high-alpine species of Oxalis influences reproductive assurance , 1260,1268,New Phytologist,December,2013,200,4
Natural variation and artificial selection in four genes determine grain shape in rice , 1269,1280,New Phytologist,December,2013,200,4
Mycorrhizas and New Phytologist: une vraie histoire d'amour , 587,589,New Phytologist,November,2013,200,3
Healing and closure following death: death signals from a wounded leaf , 590,591,New Phytologist,November,2013,200,3
"Elegant biochemistry, chaotic origin ", 592,594,New Phytologist,November,2013,200,3
Scaling climate change experiments across space and time , 595,597,New Phytologist,November,2013,200,3
Several developmental and morphogenetic factors govern the evolution of stomatal patterning in land plants , 598,614,New Phytologist,November,2013,200,3
"Integrative invasion science: model systems, multi-site studies, focused meta-analysis and invasion syndromes ", 615,633,New Phytologist,November,2013,200,3
Regulation of ABA dependent wound induced spreading cell death by MYB108 , 634,640,New Phytologist,November,2013,200,3
An inhibitor of oil body mobilization in Arabidopsis , 641,649,New Phytologist,November,2013,200,3
Accumulation of anthocyanins in tomato skin extends shelf life , 650,655,New Phytologist,November,2013,200,3
Host-specific Nod-factors associated with Medicago truncatula nodule infection differentially induce calcium influx and calcium spiking in root hairs , 656,662,New Phytologist,November,2013,200,3
On the cellular site of two-pore channel TPC1 action in the Poaceae , 663,674,New Phytologist,November,2013,200,3
A metabolic gene cluster in Lotus japonicus discloses novel enzyme functions and products in triterpene biosynthesis , 675,690,New Phytologist,November,2013,200,3
Inhibition of cadmium ion uptake in rice (Oryza sativa) cells by a wall-bound form of silicon , 691,699,New Phytologist,November,2013,200,3
Evidence for ‘silicon’ within the cell walls of suspension-cultured rice cells , 700,709,New Phytologist,November,2013,200,3
Genome-wide association mapping for wood characteristics in Populus identifies an array of candidate single nucleotide polymorphisms , 710,726,New Phytologist,November,2013,200,3
"Network analysis reveals the relationship among wood properties, gene expression levels and genotypes of natural Populus trichocarpa accessions ", 727,742,New Phytologist,November,2013,200,3
Woody clockworks: circadian regulation of night-time water use in Eucalyptus globulus , 743,752,New Phytologist,November,2013,200,3
Cumulative response of ecosystem carbon and nitrogen stocks to chronic CO2 exposure in a subtropical oak woodland , 753,766,New Phytologist,November,2013,200,3
"Fire, hurricane and carbon dioxide: effects on net primary production of a subtropical woodland ", 767,777,New Phytologist,November,2013,200,3
The effects of 11 yr of CO2 enrichment on roots in a Florida scrub-oak ecosystem , 778,787,New Phytologist,November,2013,200,3
Direct and legacy effects of long-term elevated CO2 on fine root growth and plant–insect interactions , 788,795,New Phytologist,November,2013,200,3
Competition between plant and bacterial cells at the microscale regulates the dynamics of nitrogen acquisition in wheat (Triticum aestivum) , 796,807,New Phytologist,November,2013,200,3
Five phylogenetically close rice SWEET genes confer TAL effector-mediated susceptibility to Xanthomonas oryzae pv. oryzae , 808,819,New Phytologist,November,2013,200,3
Plant Defensin type 1 (PDF1): protein promiscuity and expression variation within the Arabidopsis genus shed light on zinc tolerance acquisition in Arabidopsis halleri , 820,833,New Phytologist,November,2013,200,3
The Chinese wild grapevine (Vitis pseudoreticulata) E3 ubiquitin ligase Erysiphe necator-induced RING finger protein 1 (EIRP1) activates plant defense responses by inducing proteolysis of the VpWRKY11 transcription factor , 834,846,New Phytologist,November,2013,200,3
Allelic variation in two distinct Pseudomonas syringae flagellin epitopes modulates the strength of plant immune responses but not bacterial motility , 847,860,New Phytologist,November,2013,200,3
Canopy light cues affect emission of constitutive and methyl jasmonate-induced volatile organic compounds in Arabidopsis thaliana , 861,874,New Phytologist,November,2013,200,3
The molecular components of the extracellular protein-degradation pathways of the ectomycorrhizal fungus Paxillus involutus , 875,887,New Phytologist,November,2013,200,3
Quantitative plant resistance in cultivar mixtures: wheat yellow rust as a modeling case study , 888,897,New Phytologist,November,2013,200,3
"Genetic roadmap of the Arctic: plant dispersal highways, traffic barriers and capitals of diversity ", 898,910,New Phytologist,November,2013,200,3
Effect of phosphorus availability on the selection of species with different ploidy levels and genome sizes in a long-term grassland fertilization experiment , 911,921,New Phytologist,November,2013,200,3
Multiplex micro-respiratory measurements of Arabidopsis tissues , 922,932,New Phytologist,November,2013,200,3
"Feature: Improving our knowledge of drought-induced forest mortality through experiments, observations, and modeling ", 289,293,New Phytologist,October,2013,200,2
Thirsty roots and hungry leaves: unravelling the roles of carbon and water dynamics in tree mortality , 294,297,New Phytologist,October,2013,200,2
Our limited ability to predict vegetation dynamics under water stress , 298,300,New Phytologist,October,2013,200,2
Climate-driven tree mortality: insights from the piñon pine die-off in the United States , 301,303,New Phytologist,October,2013,200,2
Evaluating theories of drought-induced vegetation mortality using a multimodel–experiment framework , 304,321,New Phytologist,October,2013,200,2
Shoot desiccation and hydraulic failure in temperate woody angiosperms during an extreme summer drought , 322,329,New Phytologist,October,2013,200,2
High temperature causes negative whole-plant carbon balance under mild drought , 330,339,New Phytologist,October,2013,200,2
Thirst beats hunger – declining hydration during drought prevents carbon starvation in Norway spruce saplings , 340,349,New Phytologist,October,2013,200,2
Confronting model predictions of carbon fluxes with measurements of Amazon forests subjected to experimental drought , 350,365,New Phytologist,October,2013,200,2
Increased vapor pressure deficit due to higher temperature leads to greater transpiration and faster mortality during drought for tree seedlings common to the forest–grassland ecotone , 366,374,New Phytologist,October,2013,200,2
Reduced transpiration response to precipitation pulses precedes mortality in a piñon–juniper woodland subject to prolonged drought , 375,387,New Phytologist,October,2013,200,2
Drought-induced defoliation and long periods of near-zero gas exchange play a key role in accentuating metabolic decline of Scots pine , 388,401,New Phytologist,October,2013,200,2
Tree regeneration following drought- and insect-induced mortality in piñon–juniper woodlands , 402,412,New Phytologist,October,2013,200,2
Precipitation thresholds and drought-induced tree die-off: insights from patterns of Pinus edulis mortality along an environmental stress gradient , 413,421,New Phytologist,October,2013,200,2
Mortality and community changes drive sudden oak death impacts on litterfall and soil nitrogen cycling , 422,431,New Phytologist,October,2013,200,2
Contrasting modes of inorganic carbon acquisition amongst Symbiodinium (Dinophyceae) phylotypes , 432,442,New Phytologist,October,2013,200,2
